,id,query,label,index,tokens
207,207,فاصله ی بین کلاس ها را بیشتر کنید,4,207,"['فاصله\u200cی', 'بین', 'کلاس\u200cها', 'بیشتر', 'کنید']"
208,208,رزرو غذا دانشجویی به چه نحوی است؟,2,208,"['رزرو', 'غذا', 'دانشجویی', 'نحوی']"
209,209,چه سالی هستیم الان به تقویم مایا؟,5,209,"['سالی', 'هستیم', 'الان', 'تقویم', 'مایا']"
210,210,چگونه میتوانم ترمم را حذف کنم؟,1,210,"['چگونه', 'میتوانم', 'ترمم', 'حذف', 'کنم']"
211,211,از کجا می توانم سه راهی بگیرم؟,2,211,"['کجا', 'می\u200cتوانم', 'سه', 'راهی', 'بگیرم']"
212,212,توی انتخاب واحد ظرفیت معماری پر شد میشه افزایش ظرفیت بدین؟,1,212,"['انتخاب', 'واحد', 'ظرفیت', 'معماری', 'پر', 'شد', 'میشه', 'افزایش', 'ظرفیت', 'بدین']"
213,213,دانشکده الهیات و ادیان کجاست؟,2,213,"['دانشکده', 'الهیات', 'ادیان', 'کجاست']"
214,214,رمز کتابخانه را فراموش کرده,3,214,"['رمز', 'کتابخانه', 'فراموش', 'کرده']"
215,215,دانشگاه اردو هم میبره؟,5,215,"['دانشگاه', 'اردو', 'هم', 'میبره']"
216,216,اگه می شه در حیاط رو باز کنید.,2,216,"['اگه', 'می\u200cشه', 'در', 'حیاط', 'باز', 'کنید']"
217,217,چگونه فوتبال بازی کنیم ؟,5,217,"['چگونه', 'فوتبال', 'بازی', 'کنیم']"
218,218,هر کتاب را چه مدت میتوان امانت گرفت؟,3,218,"['کتاب', 'مدت', 'میتوان', 'امانت', 'گرفت']"
219,219,کارت سلف کار نمی,5,219,"['کارت', 'سلف', 'کار', 'نمی']"
220,220,مهلت حذف تک درس و حذف ترم یکیه ؟,1,220,"['مهلت', 'حذف', 'تک', 'درس', 'حذف', 'ترم', 'یکیه']"
221,221,کلاس 110 کجاست؟,2,221,"['کلاس', '۱۱۰', 'کجاست']"
222,222,بخش پایان نامه ها و رساله ها ی کتابخانه کجاست؟,3,222,"['بخش', 'پایان', 'نامه\u200cها', 'رساله\u200cها', 'ی', 'کتابخانه', 'کجاست']"
223,223,رنک رشته مهندسی کامپیوتر شهید بشهتی در کشور چیست؟,5,223,"['رنک', 'رشته', 'مهندسی', 'کامپیوتر', 'شهید', 'بشهتی', 'در', 'کشور', 'چیست']"
224,224,کجا کار میکنی؟,5,224,"['کجا', 'کار', 'میکنی']"
225,225,در صورت آسیب رساندن به کتاب ها چقد جریمه می شوم؟,3,225,"['در', 'صورت', 'آسیب', 'رساندن', 'کتاب\u200cها', 'چقد', 'جریمه', 'می\u200cشوم']"
226,226,لطفا مسابقات برنامه نویسی برگزار کنید.,4,226,"['لطفا', 'مسابقات', 'برنامه', 'نویسی', 'برگزار', 'کنید']"
227,227,اسانسور خراب شده رسیدگی کنید,4,227,"['اسانسور', 'خراب', 'شده', 'رسیدگی', 'کنید']"
228,228,آموزش ما چه ساعتایی هستن؟,2,228,"['آموزش', 'ساعتایی', 'هستن']"
229,229,آسانسور خراب شده لطفا رسیدگی کنید,4,229,"['آسانسور', 'خراب', 'شده', 'لطفا', 'رسیدگی', 'کنید']"
230,230,رشته مهندسی کامپیوتر چند واحد درس اختیاری دارد؟,1,230,"['رشته', 'مهندسی', 'کامپیوتر', 'واحد', 'درس', 'اختیاری', 'دارد']"
231,231,شرایط سنوات دانشجوییی به چه صورت است؟,1,231,"['شرایط', 'سنوات', 'دانشجوییی', 'صورت']"
232,232,چقدر زمان برای برگرداندن کتاب هست؟,3,232,"['زمان', 'برگرداندن', 'کتاب']"
233,233,کتاب فیزیک هالیدی را پیدا نمیکنم.,3,233,"['کتاب', 'فیزیک', 'هالیدی', 'پیدا', 'نمیکنم']"
234,234,طبقه اول چند سرویس بهداشتی دارد؟,2,234,"['طبقه', 'اول', 'سرویس', 'بهداشتی', 'دارد']"
235,235,چگونه می توانم گواهی اشتغال به تحصیل را دریافت کنم؟,1,235,"['چگونه', 'می\u200cتوانم', 'گواهی', 'اشتغال', 'تحصیل', 'دریافت', 'کنم']"
236,236,آیا دانشگاه کتابخانه الکترونیکی دارد؟,3,236,"['دانشگاه', 'کتابخانه', 'الکترونیکی', 'دارد']"
237,237,آیا آواز خواندن در دانشگاه مشکل دارد؟,5,237,"['آواز', 'خواندن', 'در', 'دانشگاه', 'مشکل', 'دارد']"
238,238,چطور بدون درس خوندن پاس کنیم؟,5,238,"['چطور', 'بدون', 'درس', 'خوندن', 'پاس', 'کنیم']"
239,239,کلاس ها از چه روزی شروع میشن؟,1,239,"['کلاس\u200cها', 'روزی', 'شروع', 'میشن']"
240,240,سایت دانشکده کجاست؟,2,240,"['سایت', 'دانشکده', 'کجاست']"
241,241,آسانسور دانشکده کجا میباشد؟,2,241,"['آسانسور', 'دانشکده', 'کجا', 'میباشد']"
242,242,چرا ایلان ماسک پولدار است؟,5,242,"['ایلان', 'ماسک', 'پولدار']"
243,243,خوابگاه از کدوم مسیر نزدیک تره؟,2,243,"['خوابگاه', 'کدوم', 'مسیر', 'نزدیک', 'تره']"
244,244,تا کی سایت بازه؟,3,244,"['سایت', 'بازه']"
245,245,چطوری شناسه بهشتی بگیرم؟,5,245,"['چطوری', 'شناسه', 'بهشتی', 'بگیرم']"
246,246,نت دانشگاه پشت یه فایرواله ؟,3,246,"['نت', 'دانشگاه', 'پشت', 'یه', 'فایرواله']"
247,247,استاد آزمایشگاه دیتابیس چه کسی است؟,1,247,"['استاد', 'آزمایشگاه', 'دیتابیس', 'کسی']"
248,248,شماره ی دفتر استاد مهدیانی چنده؟,2,248,"['شماره\u200cی', 'دفتر', 'استاد', 'مهدیانی', 'چنده']"
249,249,دروس این ترم را کجا میتوانم ببینم؟,1,249,"['دروس', 'ترم', 'کجا', 'میتوانم', 'ببینم']"
250,250,ریز نمراتم رو چطور باید بگیرم؟,1,250,"['ریز', 'نمراتم', 'چطور', 'باید', 'بگیرم']"
251,251,لطفا تعداد آبخوری ها را بیشتر کنید,4,251,"['لطفا', 'تعداد', 'آبخوری\u200cها', 'بیشتر', 'کنید']"
252,252,کجا میتونم درخواست خوابگاه بدم؟,2,252,"['کجا', 'میتونم', 'درخواست', 'خوابگاه', 'بدم']"
253,253,اتاق های تشکل های دانشجویی کجاست؟,2,253,"['اتاق\u200cهای', 'تشکل\u200cهای', 'دانشجویی', 'کجاست']"
254,254,آیا عدم اطلاع دانشجو از آیین نامه های آموزشی، حقی را برای وی ایجاد می نماید؟,1,254,"['عدم', 'اطلاع', 'دانشجو', 'آیین', 'نامه\u200cهای', 'آموزشی', 'حقی', 'وی', 'ایجاد', 'می\u200cنماید']"
255,255,کمترین میزان واحدی که میتونم بردارم چند تا است؟,1,255,"['کمترین', 'میزان', 'واحدی', 'که', 'میتونم', 'بردارم']"
256,256,شرایط حذف پزشکی چیست؟,1,256,"['شرایط', 'حذف', 'پزشکی', 'چیست']"
257,257,کلاس های حضوری را هم ضبط کنید,5,257,"['کلاس\u200cهای', 'حضوری', 'هم', 'ضبط', 'کنید']"
258,258,اتاق استاد علی اکبری کجاست,2,258,"['اتاق', 'استاد', 'علی', 'اکبری', 'کجاست']"
259,259,چارت درسی پیه؟,1,259,"['چارت', 'درسی', 'پیه']"
260,260,آیا وام دانشجویی دردی از ما دوا میکند؟,5,260,"['وام', 'دانشجویی', 'دردی', 'دوا', 'میکند']"
261,261,آزمایشگاه سخت افزار کجاست؟,2,261,"['آزمایشگاه', 'سخت', 'افزار', 'کجاست']"
262,262,برای اینکه مهمان بشم یه دانشگاه دیگه باید چه شرایطی داشته باشم؟,5,262,"['اینکه', 'مهمان', 'بشم', 'یه', 'دانشگاه', 'دیگه', 'باید', 'شرایطی', 'داشته_باشم']"
263,263,شورای صنفی داریم یا نه؟,5,263,"['شورای', 'صنفی', 'داریم', 'نه']"
264,264,شرایط کارآموزی چیه؟,1,264,"['شرایط', 'کارآموزی']"
265,265,امتحان زمان بندیش خوب نیست,1,265,"['امتحان', 'زمان', 'بندیش', 'خوب']"
266,266,سایت باز است؟,2,266,"['سایت', 'باز']"
267,267,در حذف و اضافه چند واحد میتوان برداشت؟,1,267,"['در', 'حذف', 'اضافه', 'واحد', 'میتوان', 'برداشت']"
268,268,پول ترم تابستان رو میتونم پس بگیرم با حذف درس؟,2,268,"['پول', 'ترم', 'تابستان', 'میتونم', 'پس', 'بگیرم', 'حذف', 'درس']"
269,269,چگونه شماره ثبت شده در سامانه گلستان را تغییر بدهم؟,1,269,"['چگونه', 'شماره', 'ثبت', 'شده', 'در', 'سامانه', 'گلستان', 'تغییر', 'بدهم']"
270,270,تعداد کتاب هایی که می تونم به امانت بگیرم؟,3,270,"['تعداد', 'کتاب', 'هایی', 'که', 'می\u200cتونم', 'امانت', 'بگیرم']"
271,271,مزایای معدل الف بودن چیست؟,1,271,"['مزایای', 'معدل', 'الف', 'بودن', 'چیست']"
272,272,دانشکده ریاضی چند استادیار دارد؟,2,272,"['دانشکده', 'ریاضی', 'استادیار', 'دارد']"
273,273,قیمت لبتاب مک بوک پرو چند است؟,5,273,"['قیمت', 'لبتاب', 'مک', 'بوک', 'پرو']"
274,274,امکانات لابی دانشکده را بیشتر یا با کیفیت تر کنید از جمله صندلی ، میز ، ابخوری ، گرم کردن غذا و...,4,274,"['امکانات', 'لابی', 'دانشکده', 'بیشتر', 'کیفیت\u200cتر', 'کنید', 'جمله', 'صندلی', 'میز', 'ابخوری', 'گرم', 'کردن', 'غذا', '…']"
275,275,شرایط حذف ترم چیست؟,1,275,"['شرایط', 'حذف', 'ترم', 'چیست']"
276,276,میخواهم تسویه کنم.,3,276,"['میخواهم', 'تسویه', 'کنم']"
277,277,نامه گواهی اشتغال به تحصیل رو حضوری هم میشه گرفت؟,1,277,"['نامه', 'گواهی', 'اشتغال', 'تحصیل', 'حضوری', 'هم', 'میشه', 'گرفت']"
278,278,حراست کجاست؟,2,278,"['حراست', 'کجاست']"
279,279,شروع مهلت حذف ترم کیه ؟,1,279,"['شروع', 'مهلت', 'حذف', 'ترم']"
280,280,لابی رو چرا خراب کردید؟,4,280,"['لابی', 'خراب', 'کردید']"
281,281,امکانات آزمایشگاهی دانشکده چطور است؟,5,281,"['امکانات', 'آزمایشگاهی', 'دانشکده', 'چطور']"
282,282,نمازخانه ی دانشکده کجا هست؟,2,282,"['نمازخانه\u200cی', 'دانشکده', 'کجا']"
283,283,آبخوری کجاست؟,2,283,"['آبخوری', 'کجاست']"
284,284,تی ای درس مبانی برنامه نویسی کجا برگزار می شه؟,2,284,"['تی', 'ای', 'درس', 'مبانی', 'برنامه', 'نویسی', 'کجا', 'برگزار', 'می\u200cشه']"
285,285,چرا بازه ی امتحانات انقدر کوتاه است؟,4,285,"['بازه\u200cی', 'امتحانات', 'انقدر', 'کوتاه']"
286,286,چطوری مریض شدم غیبتم رو توجیح کنم؟,2,286,"['چطوری', 'مریض', 'شدم', 'غیبتم', 'توجیح', 'کنم']"
287,287,میشود درس بازی سازی را به عنوان درس اختیاری ارائه دهید؟,4,287,"['میشود', 'درس', 'بازی', 'سازی', 'عنوان', 'درس', 'اختیاری', 'ارائه', 'دهید']"
288,288,ظرفیت بیشتری برای درس ها در انتخاب واحد در نظر گرفته بشه,4,288,"['ظرفیت', 'بیشتری', 'درس\u200cها', 'در', 'انتخاب', 'واحد', 'در', 'نظر', 'گرفته', 'بشه']"
289,289,پرده ی کلاس 104 پاره شده است.,4,289,"['پرده\u200cی', 'کلاس', '۱۰۴', 'پاره', 'شده_است']"
290,290,فرجه نداریم,4,290,"['فرجه', 'نداریم']"
291,291,استاد محمدی خیلی محترمه,4,291,"['استاد', 'محمدی', 'خیلی', 'محترمه']"
292,292,امکانات واحد it دانشگاه جه جیزهایی است ؟,2,292,"['امکانات', 'واحد', 'it', 'دانشگاه', 'جه', 'جیزهایی']"
293,293,آیا فرجه داریم؟,1,293,"['فرجه', 'داریم']"
294,294,پروژکتور کلاس 102 برعکس نصب شده.,4,294,"['پروژکتور', 'کلاس', '۱۰۲', 'برعکس', 'نصب', 'شده']"
295,295,اتاق بازی کجاس ؟,2,295,"['اتاق', 'بازی', 'کجاس']"
296,296,اگه توی هشت ترم واحدامو پای نکنم چی میشه؟,1,296,"['اگه', 'هشت', 'ترم', 'واحدامو', 'پای', 'نکنم', 'چی', 'میشه']"
297,297,کلاس ها مجازی بماند.,4,297,"['کلاس\u200cها', 'مجازی', 'بماند']"
298,298,مهلت افزایش صنوات چی هست ؟,1,298,"['مهلت', 'افزایش', 'صنوات', 'چی']"
299,299,ایا در ترم تابستان میتوان دروس تخصصی برداشت؟,1,299,"['ایا', 'در', 'ترم', 'تابستان', 'میتوان', 'دروس', 'تخصصی', 'برداشت']"
300,300,چند تا بوفه در دانشگاه وجود دارد؟,5,300,"['بوفه', 'در', 'دانشگاه', 'وجود', 'دارد']"
301,301,کیفیت کلاس های مجازی بسیار بد است!,4,301,"['کیفیت', 'کلاس\u200cهای', 'مجازی', 'بسیار', 'بد']"
302,302,مهلت حذف تک درس؟,1,302,"['مهلت', 'حذف', 'تک', 'درس']"
303,303,انجمن علمی کجاست,2,303,"['انجمن', 'علمی', 'کجاست']"
304,304,دانشکده پنج شنبه ها بسته است؟,2,304,"['دانشکده', 'پنج', 'شنبه\u200cها', 'بسته_است']"
305,305,چجوری میشه تمدید کرد؟,3,305,"['چجوری', 'میشه', 'تمدید', 'کرد']"
306,306,کتابخونه میزهاش تحمل وزن پایینی دارن.,4,306,"['کتابخونه', 'میزهاش', 'تحمل', 'وزن', 'پایینی', 'دارن']"
307,307,چرا آبخوری دانشکده را برداشتید؟,4,307,"['آبخوری', 'دانشکده', 'برداشتید']"
308,308,چگونه کارت دانشجویی ام را تحویل دهم؟,2,308,"['چگونه', 'کارت', 'دانشجویی', 'ام', 'تحویل', 'دهم']"
309,309,به چه علت لابی دانشکده کامپیوتر را به کلاس تبدیل کرده اند؟,4,309,"['علت', 'لابی', 'دانشکده', 'کامپیوتر', 'کلاس', 'تبدیل', 'کرده\u200cاند']"
310,310,چگونه نرم افزار فتوشاپ را نصب کنم؟,5,310,"['چگونه', 'نرم', 'افزار', 'فتوشاپ', 'نصب', 'کنم']"
311,311,ترم آخرم کمکم کنید.,1,311,"['ترم', 'آخرم', 'کمکم', 'کنید']"
312,312,چه زمان هایی می توانیم از سایت دانشکده استفاده کنیم؟,3,312,"['زمان', 'هایی', 'می\u200cتوانیم', 'سایت', 'دانشکده', 'استفاده', 'کنیم']"
